type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,[2.0080e+03 5.0000e+00 1.5000e+01 1.0000e+00 5.0000e+01 3.8062e+01],24,B0007,412,6149,06149.csv,,,
impedance,[2008.       5.      15.       4.      52.       4.609],24,B0007,413,6150,06150.csv,,0.058454793092531966,0.078088377
discharge,[2008.      5.     15.      5.     24.      4.89],24,B0007,414,6151,06151.csv,1.5186675419100615,,
impedance,[2008.       5.      15.       6.      14.      38.093],24,B0007,415,6152,06152.csv,,0.054644894,0.078200494
charge,[2008.     5.    15.     6.    46.    38.5],24,B0007,416,6153,06153.csv,,,
impedance,[2008.       5.      15.       9.      48.       3.453],24,B0007,417,6154,06154.csv,,0.054872898,0.081143138
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0007,418,6155,06155.csv,1.5136482266426952,,
impedance,[2008.       5.      15.      11.      10.      28.328],24,B0007,419,6156,06156.csv,,0.058284193,0.07844623
charge,[2008.       5.      15.      11.      42.      28.859],24,B0007,420,6157,06157.csv,,,
impedance,[2008.       5.      15.      14.      38.      58.781],24,B0007,421,6158,06158.csv,,0.056899176,0.078872208
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0007,422,6159,06159.csv,1.5136050185229033,,
impedance,[2.008e+03 5.000e+00 1.500e+01 1.600e+01 1.000e+00 2.339e+01],24,B0007,423,6160,06160.csv,,0.054289877,0.07797181
charge,[2008.       5.      15.      16.      33.      24.093],24,B0007,424,6161,06161.csv,,,
impedance,[2008.       5.      15.      19.      24.      46.593],24,B0007,425,6162,06162.csv,,0.055742851,0.080056856
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0007,426,6163,06163.csv,1.5139470614867965,,
impedance,[2008.       5.      15.      20.      47.      12.406],24,B0007,427,6164,06164.csv,,0.056765631832907296,0.078366563
charge,[2008.       5.      15.      21.      19.      13.234],24,B0007,428,6165,06165.csv,,,
impedance,[2008.       5.      16.       0.       9.      33.937],24,B0007,429,6166,06166.csv,,0.054464348,0.077919835
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0007,430,6167,06167.csv,1.5339599193158786,,
charge,[2008.       5.      16.      18.      43.      58.906],24,B0007,431,6168,06168.csv,,,
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0007,432,6169,06169.csv,1.5391372798653098,,
impedance,[2008.       5.      16.      22.      28.      31.078],24,B0007,433,6170,06170.csv,,0.059681208,0.079514936
charge,[2008.       5.      16.      23.       0.      32.515],24,B0007,434,6171,06171.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 0.0000e+00 1.2656e+01],24,B0007,435,6172,06172.csv,,0.056042584,0.079913272
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0007,436,6173,06173.csv,1.5236247972838737,,
impedance,[2008.       5.      17.       3.      22.      47.796],24,B0007,437,6174,06174.csv,,0.057541452922451095,0.081491278
charge,[2008.       5.      17.       3.      54.      49.125],24,B0007,438,6175,06175.csv,,,
impedance,[2008.       5.      17.       6.      53.      18.328],24,B0007,439,6176,06176.csv,,0.05719698,0.081853195
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0007,440,6177,06177.csv,1.5135813035589147,,
impedance,[2008.       5.      17.       8.      15.      45.265],24,B0007,441,6178,06178.csv,,0.056906824959249674,0.080004304
charge,[2008.       5.      17.       8.      47.      46.703],24,B0007,442,6179,06179.csv,,,
impedance,[2008.       5.      17.      11.      49.      14.296],24,B0007,443,6180,06180.csv,,0.05533954,0.080866691
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0007,444,6181,06181.csv,1.5077850749847914,,
impedance,[2008.       5.      17.      13.      11.      30.687],24,B0007,445,6182,06182.csv,,0.056702682,0.081277589
charge,[2008.       5.      17.      13.      43.      32.281],24,B0007,446,6183,06183.csv,,,
impedance,[2008.       5.      17.      16.      43.      35.437],24,B0007,447,6184,06184.csv,,0.057050602535577005,0.081538404
discharge,[2008.       5.      17.      17.      15.      37.281],24,B0007,448,6185,06185.csv,1.5031960676037333,,
impedance,[2008.       5.      17.      18.       5.      53.796],24,B0007,449,6186,06186.csv,,0.057535054,0.077130775
charge,[2008.       5.      17.      18.      37.      55.593],24,B0007,450,6187,06187.csv,,,
impedance,[2008.       5.      17.      21.      38.      49.296],24,B0007,451,6188,06188.csv,,0.057761617,0.082066002
discharge,[2008.       5.      17.      22.      10.      51.218],24,B0007,452,6189,06189.csv,1.4978220596995881,,
impedance,[2008.       5.      17.      23.       0.      48.453],24,B0007,453,6190,06190.csv,,0.057686948907810176,0.080220884
charge,[2008.       5.      17.      23.      32.      50.468],24,B0007,454,6191,06191.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.8000e+01 2.0000e+00 3.3000e+01 1.7109e+01],24,B0007,455,6192,06192.csv,,0.057585488535843915,0.082933478
discharge,[2008.       5.      18.       3.       5.      19.265],24,B0007,456,6193,06193.csv,1.492848534633516,,
impedance,[2008.       5.      18.       3.      55.      17.546],24,B0007,457,6194,06194.csv,,0.057703478,0.081269258
charge,[2008.       5.      18.       4.      27.      19.656],24,B0007,458,6195,06195.csv,,,
impedance,[2008    5   18    7   28   48],24,B0007,459,6196,06196.csv,,0.056706663,0.082688065
discharge,[2008.       5.      18.       8.       0.      50.421],24,B0007,460,6197,06197.csv,1.492414389867026,,
impedance,[2008.       5.      18.       8.      50.      48.718],24,B0007,461,6198,06198.csv,,0.057231556,0.082695025
charge,[2008.       5.      18.       9.      22.      51.046],24,B0007,462,6199,06199.csv,,,
impedance,[2008    5   18   12   12   46],24,B0007,463,6200,06200.csv,,0.058715719,0.08294174
discharge,[2008.       5.      18.      12.      44.      48.437],24,B0007,464,6201,06201.csv,1.487482776538081,,
impedance,[2008.       5.      18.      13.      34.      37.281],24,B0007,465,6202,06202.csv,,0.05786085,0.080795624
charge,[2008.       5.      18.      14.       6.      39.921],24,B0007,466,6203,06203.csv,,,
impedance,[2008.       5.      18.      17.       4.      27.234],24,B0007,467,6204,06204.csv,,0.057109751399146834,0.082390345
discharge,[2008.       5.      18.      17.      36.      29.734],24,B0007,468,6205,06205.csv,1.482535148640411,,
impedance,[2008.       5.      18.      18.      26.      10.015],24,B0007,469,6206,06206.csv,,0.057511140154939196,0.081828554
charge,[2008.       5.      18.      18.      58.      12.609],24,B0007,470,6207,06207.csv,,,
impedance,[2008.       5.      18.      21.      59.      40.796],24,B0007,471,6208,06208.csv,,0.057017769,0.081656664
discharge,[2008.       5.      18.      22.      31.      45.515],24,B0007,472,6209,06209.csv,1.4827874322228984,,
impedance,[2008.       5.      18.      23.      21.      28.437],24,B0007,473,6210,06210.csv,,0.05818081,0.082487061
charge,[2008.       5.      18.      23.      53.      33.781],24,B0007,474,6211,06211.csv,,,
impedance,[2.008e+03 5.000e+00 1.900e+01 2.000e+00 5.500e+01 2.843e+00],24,B0007,475,6212,06212.csv,,0.057714687,0.083974283
discharge,[2008.       5.      19.       3.      27.       7.765],24,B0007,476,6213,06213.csv,1.476971179775059,,
impedance,[2008.       5.      19.       4.      16.      50.453],24,B0007,477,6214,06214.csv,,0.057554341890008825,0.082198291
charge,[2008.       5.      19.       4.      48.      55.437],24,B0007,478,6215,06215.csv,,,
impedance,[2008.       5.      19.       7.      49.      12.843],24,B0007,479,6216,06216.csv,,0.056868351,0.083735414
discharge,[2008.       5.      19.      15.      34.      33.625],24,B0007,480,6217,06217.csv,1.4819015554137276,,
charge,[2008.       5.      19.      17.      58.      12.687],24,B0007,481,6218,06218.csv,,,
discharge,[2008.       5.      19.      20.      59.      48.437],24,B0007,482,6219,06219.csv,1.4981366198874824,,
charge,[2008.      5.     19.     22.      8.     37.25],24,B0007,483,6220,06220.csv,,,
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,B0007,484,6221,06221.csv,1.4820775214392872,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+01 2.0000e+00 6.0000e+00 3.2234e+01],24,B0007,485,6222,06222.csv,,0.060095103,0.079580259
charge,[2.0080e+03 5.0000e+00 2.0000e+01 2.0000e+00 3.8000e+01 3.5343e+01],24,B0007,486,6223,06223.csv,,,
impedance,[2008    5   20    5   40    3],24,B0007,487,6224,06224.csv,,0.054656786,0.081969056
discharge,[2008.       5.      20.       6.      12.       6.265],24,B0007,488,6225,06225.csv,1.4771155312812152,,
impedance,[2.008e+03 5.000e+00 2.000e+01 7.000e+00 1.000e+00 4.739e+01],24,B0007,489,6226,06226.csv,,0.056009393,0.082383684
charge,[2008.       5.      20.       7.      33.      50.828],24,B0007,490,6227,06227.csv,,,
impedance,[2008.       5.      20.      10.      35.      19.875],24,B0007,491,6228,06228.csv,,0.058553963,0.081712704
discharge,[2008.       5.      20.      11.       7.      23.453],24,B0007,492,6229,06229.csv,1.4720772783056488,,
impedance,[2008.       5.      20.      11.      56.      55.343],24,B0007,493,6230,06230.csv,,0.057169271,0.082203837
charge,[2008.       5.      20.      12.      28.      58.687],24,B0007,494,6231,06231.csv,,,
impedance,[2008.       5.      20.      15.      25.      23.625],24,B0007,495,6232,06232.csv,,0.058279853382820955,0.08282202
discharge,[2008.       5.      20.      15.      57.      27.312],24,B0007,496,6233,06233.csv,1.472248013656454,,
impedance,[2008.       5.      20.      16.      46.      59.765],24,B0007,497,6234,06234.csv,,0.063914874,0.087304307
charge,[2008.       5.      20.      17.      19.       3.375],24,B0007,498,6235,06235.csv,,,
impedance,[2008.       5.      20.      20.      18.      35.187],24,B0007,499,6236,06236.csv,,0.065543334,0.087126304
discharge,[2008.       5.      20.      20.      50.      39.015],24,B0007,500,6237,06237.csv,1.4670106672274665,,
impedance,[2008.       5.      20.      21.      40.      11.843],24,B0007,501,6238,06238.csv,,0.063059091,0.08573562
charge,[2008.       5.      20.      22.      12.      15.984],24,B0007,502,6239,06239.csv,,,
impedance,[2.008e+03 5.000e+00 2.100e+01 1.000e+00 7.000e+00 3.514e+01],24,B0007,503,6240,06240.csv,,0.063437091,0.089612397
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,B0007,504,6241,06241.csv,1.4617672495335379,,
impedance,[2.008e+03 5.000e+00 2.100e+01 2.000e+00 2.900e+01 2.656e+00],24,B0007,505,6242,06242.csv,,0.064649248,0.089561834
charge,[2.008e+03 5.000e+00 2.100e+01 3.000e+00 1.000e+00 6.687e+00],24,B0007,506,6243,06243.csv,,,
impedance,[2008    5   21    5   52   23],24,B0007,507,6244,06244.csv,,0.06409071,0.089231287
discharge,[2008.       5.      21.       6.      24.      27.281],24,B0007,508,6245,06245.csv,1.4566952670489708,,
impedance,[2008.      5.     21.      7.     13.     41.25],24,B0007,509,6246,06246.csv,,0.063418975,0.087980706
charge,[2008.       5.      21.       7.      45.      45.343],24,B0007,510,6247,06247.csv,,,
impedance,[2.008e+03 5.000e+00 2.100e+01 1.000e+01 4.600e+01 1.953e+00],24,B0007,511,6248,06248.csv,,0.064944911,0.088278748
discharge,[2008.       5.      21.      11.      18.       6.015],24,B0007,512,6249,06249.csv,1.451354972758956,,
impedance,[2008.       5.      21.      12.       7.      20.984],24,B0007,513,6250,06250.csv,,0.064046595,0.089692556
charge,[2008.       5.      21.      12.      39.      25.421],24,B0007,514,6251,06251.csv,,,
impedance,[2008.       5.      21.      15.      38.      16.546],24,B0007,515,6252,06252.csv,,0.063091223,0.090664682
discharge,[2008.       5.      21.      16.      10.      21.203],24,B0007,516,6253,06253.csv,1.451615926257375,,
impedance,[2008.      5.     21.     16.     59.     36.14],24,B0007,517,6254,06254.csv,,0.064351276,0.087336732
charge,[2008.       5.      21.      17.      31.      40.671],24,B0007,518,6255,06255.csv,,,
impedance,[2008.       5.      21.      20.      30.       5.343],24,B0007,519,6256,06256.csv,,0.063567534,0.090367565
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,B0007,520,6257,06257.csv,1.4468161332173683,,
impedance,[2008.       5.      21.      21.      51.      16.781],24,B0007,521,6258,06258.csv,,0.065919484,0.088506484
charge,[2008.       5.      21.      22.      23.      21.421],24,B0007,522,6259,06259.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 1.0000e+01 5.4593e+01],24,B0007,523,6260,06260.csv,,0.063542972,0.08993701
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,B0007,524,6261,06261.csv,1.4467570607768785,,
impedance,[2.008e+03 5.000e+00 2.200e+01 2.000e+00 3.200e+01 6.250e+00],24,B0007,525,6262,06262.csv,,0.064997742,0.089188398
charge,[2008.       5.      22.       3.       4.      11.015],24,B0007,526,6263,06263.csv,,,
impedance,[2008.       5.      22.       6.       0.      35.953],24,B0007,527,6264,06264.csv,,0.063627578,0.092449592
discharge,[2008.       5.      22.       6.      32.      40.921],24,B0007,528,6265,06265.csv,1.4413797481446793,,
impedance,[2008.       5.      22.       7.      21.      37.921],24,B0007,529,6266,06266.csv,,0.065915356,0.088819599
charge,[2008.       5.      22.       7.      53.      42.703],24,B0007,530,6267,06267.csv,,,
impedance,[2008.       5.      22.      10.      51.      17.265],24,B0007,531,6268,06268.csv,,0.065901487,0.090032671
discharge,[2008.       5.      22.      11.      23.      22.187],24,B0007,532,6269,06269.csv,1.4362456252208178,,
impedance,[2008.       5.      22.      12.      12.      19.453],24,B0007,533,6270,06270.csv,,0.06514267,0.089998455
charge,[2008.       5.      22.      12.      44.      24.687],24,B0007,534,6271,06271.csv,,,
impedance,[2008.       5.      22.      15.      45.      53.515],24,B0007,535,6272,06272.csv,,0.064348718,0.092833769
discharge,[2008.      5.     22.     16.     17.     58.89],24,B0007,536,6273,06273.csv,1.4368154153924828,,
impedance,[2008.       5.      22.      17.       6.      57.515],24,B0007,537,6274,06274.csv,,0.065181837,0.090839053
charge,[2008.       5.      22.      17.      39.       2.953],24,B0007,538,6275,06275.csv,,,
impedance,[2008.       5.      22.      20.      27.      44.765],24,B0007,539,6276,06276.csv,,0.064769023,0.091219905
discharge,[2008.       5.      22.      20.      59.      50.203],24,B0007,540,6277,06277.csv,1.4362945145860047,,
impedance,[2008.       5.      22.      21.      48.      39.015],24,B0007,541,6278,06278.csv,,0.063543167,0.088527781
charge,[2008.      5.     22.     22.     20.     44.39],24,B0007,542,6279,06279.csv,,,
impedance,[2008.       5.      23.      11.      41.      10.187],24,B0007,543,6280,06280.csv,,0.063530691,0.091167255
discharge,[2008.       5.      23.      12.      13.      16.359],24,B0007,544,6281,06281.csv,1.4418575315878015,,
impedance,[2.0080e+03 5.0000e+00 2.3000e+01 1.3000e+01 2.0000e+00 1.5484e+01],24,B0007,545,6282,06282.csv,,0.064224812,0.087404821
charge,[2008.       5.      23.      17.      12.      57.796],24,B0007,546,6283,06283.csv,,,
discharge,[2008.       5.      23.      20.      14.      29.875],24,B0007,547,6284,06284.csv,1.4672063484781797,,
impedance,[2008.       5.      23.      21.       3.      54.921],24,B0007,548,6285,06285.csv,,0.064159123,0.090328838
charge,[2.008e+03 5.000e+00 2.300e+01 2.100e+01 3.600e+01 7.500e-01],24,B0007,549,6286,06286.csv,,,
impedance,[2008.       5.      24.       0.      37.      15.656],24,B0007,550,6287,06287.csv,,0.066436425,0.086716246
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,B0007,551,6288,06288.csv,1.4518640367848885,,
impedance,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 5.8000e+01 2.8718e+01],24,B0007,552,6289,06289.csv,,0.06345427,0.087687361
charge,[2.0080e+03 5.0000e+00 2.4000e+01 2.0000e+00 3.0000e+01 3.4593e+01],24,B0007,553,6290,06290.csv,,,
impedance,[2008.       5.      24.       5.      28.      14.078],24,B0007,554,6291,06291.csv,,0.063298116,0.088374049
discharge,[2008.       5.      24.       6.       0.      20.156],24,B0007,555,6292,06292.csv,1.4471379752748499,,
impedance,[2008.       5.      24.       6.      49.      19.062],24,B0007,556,6293,06293.csv,,0.062919344,0.08582395
charge,[2008.      5.     24.      7.     21.     25.14],24,B0007,557,6294,06294.csv,,,
impedance,[2008.       5.      24.      10.      10.      44.312],24,B0007,558,6295,06295.csv,,0.061456012,0.08889557
discharge,[2008.       5.      24.      10.      42.      50.484],24,B0007,559,6296,06296.csv,1.441790586562399,,
impedance,[2008.       5.      24.      11.      31.      49.718],24,B0007,560,6297,06297.csv,,0.062378492,0.087211919
charge,[2008.       5.      24.      12.       3.      55.937],24,B0007,561,6298,06298.csv,,,
impedance,[2008.       5.      24.      14.      59.       4.171],24,B0007,562,6299,06299.csv,,0.063823754,0.09017378
discharge,[2008.       5.      24.      15.      31.      10.593],24,B0007,563,6300,06300.csv,1.431630947911111,,
impedance,[2.008e+03 5.000e+00 2.400e+01 1.600e+01 2.000e+01 1.515e+00],24,B0007,564,6301,06301.csv,,0.062757332,0.0897461
charge,[2008.       5.      24.      16.      52.       7.875],24,B0007,565,6302,06302.csv,,,
impedance,[2008.       5.      24.      19.      49.       7.109],24,B0007,566,6303,06303.csv,,0.064546799,0.09024798
discharge,[2008.       5.      24.      20.      21.      13.437],24,B0007,567,6304,06304.csv,1.4318084249673686,,
impedance,[2008.       5.      24.      21.      10.       4.265],24,B0007,568,6305,06305.csv,,0.063934875,0.088922246
charge,[2008.      5.     24.     21.     42.     10.75],24,B0007,569,6306,06306.csv,,,
impedance,[2008.      5.     25.      0.     34.     43.14],24,B0007,570,6307,06307.csv,,0.06249692,0.091155458
